PERMNO,date,TICKER,PRC,SHROUT
10107,1996-03-06,MSFT,97.00000,590000
10107,1996-03-07,MSFT,97.31250,590000
10107,1996-03-08,MSFT,95.12500,590000
10107,1996-03-11,MSFT,96.50000,590000
10107,1996-03-12,MSFT,95.75000,590000
10107,1996-03-13,MSFT,100.87500,590000
10107,1996-03-14,MSFT,99.62500,590000
10107,1996-03-15,MSFT,102.37500,590000
10107,1996-03-18,MSFT,105.25000,590000
10107,1996-03-19,MSFT,106.87500,590000
10107,1996-03-20,MSFT,104.62500,590000
10107,1996-03-21,MSFT,100.75000,590000
10107,1996-03-22,MSFT,101.12500,590000
10107,1996-03-25,MSFT,99.87500,590000
10107,1996-03-26,MSFT,102.75000,590000
10107,1996-03-27,MSFT,102.50000,590000
10107,1996-03-28,MSFT,102.25000,590000
10107,1996-03-29,MSFT,103.12500,595000
10107,1996-04-01,MSFT,102.75000,595000
10107,1996-04-02,MSFT,104.62500,595000
10107,1996-04-03,MSFT,104.50000,595000
10107,1996-04-04,MSFT,104.37500,595000
10107,1996-04-08,MSFT,103.75000,595000
10107,1996-04-09,MSFT,101.62500,595000
10107,1996-04-10,MSFT,101.62500,595000
10107,1996-04-11,MSFT,101.12500,595000
10107,1996-04-12,MSFT,101.12500,595000
10107,1996-04-15,MSFT,103.51563,595000
10107,1996-04-16,MSFT,105.25000,595000
10107,1996-04-17,MSFT,105.93750,595000
10107,1996-04-18,MSFT,109.00000,595000
10107,1996-04-19,MSFT,109.75000,595000
10107,1996-04-22,MSFT,112.75000,595000
10107,1996-04-23,MSFT,112.62500,595000
10107,1996-04-24,MSFT,111.50000,595000
10107,1996-04-25,MSFT,112.75000,595000
10107,1996-04-26,MSFT,113.50000,595000
10107,1996-04-29,MSFT,112.62500,595000
10107,1996-04-30,MSFT,113.25000,595000
10107,1996-05-01,MSFT,115.12500,595000
10107,1996-05-02,MSFT,111.62500,595000
10107,1996-05-03,MSFT,110.87500,595000
10107,1996-05-06,MSFT,111.75000,595000
10107,1996-05-07,MSFT,113.12500,595000
10107,1996-05-08,MSFT,114.25000,595000
10107,1996-05-09,MSFT,113.50000,595000
10107,1996-05-10,MSFT,114.87500,595000
10107,1996-05-13,MSFT,118.62500,595000
10107,1996-05-14,MSFT,119.00000,595000
10107,1996-05-15,MSFT,117.62500,595000
10107,1996-05-16,MSFT,117.12500,595000
10107,1996-05-17,MSFT,117.00000,595000
10107,1996-05-20,MSFT,116.75000,595000
10107,1996-05-21,MSFT,115.12500,595000
10107,1996-05-22,MSFT,116.87500,595000
10107,1996-05-23,MSFT,118.50000,595000
10107,1996-05-24,MSFT,118.50000,595000
10107,1996-05-28,MSFT,117.25000,595000
10107,1996-05-29,MSFT,117.12500,595000
10107,1996-05-30,MSFT,118.25000,595000
10107,1996-05-31,MSFT,118.75000,595000
10107,1996-06-03,MSFT,118.37500,595000
10107,1996-06-04,MSFT,117.87500,595000
10107,1996-06-05,MSFT,120.87500,595000
10107,1996-06-06,MSFT,119.81250,595000
10107,1996-06-07,MSFT,121.25000,595000
10107,1996-06-10,MSFT,120.62500,595000
10107,1996-06-11,MSFT,122.12500,595000
10107,1996-06-12,MSFT,125.00000,595000
10107,1996-06-13,MSFT,124.62500,595000
10107,1996-06-14,MSFT,123.00000,595000
10107,1996-06-17,MSFT,124.62500,595000
10107,1996-06-18,MSFT,122.37500,595000
10107,1996-06-19,MSFT,121.75000,595000
10107,1996-06-20,MSFT,121.75000,595000
10107,1996-06-21,MSFT,123.87500,595000
10107,1996-06-24,MSFT,124.12500,595000
10107,1996-06-25,MSFT,122.00000,595000
10107,1996-06-26,MSFT,120.50000,595000
10107,1996-06-27,MSFT,119.93750,595000
10107,1996-06-28,MSFT,120.12500,597000
10107,1996-07-01,MSFT,122.31250,597000
10107,1996-07-02,MSFT,121.62500,597000
10107,1996-07-03,MSFT,121.12500,597000
10107,1996-07-05,MSFT,118.37500,597000
10107,1996-07-08,MSFT,120.31250,597000
10107,1996-07-09,MSFT,120.00000,597000
10107,1996-07-10,MSFT,119.50000,597000
10107,1996-07-11,MSFT,114.50000,597000
10107,1996-07-12,MSFT,112.37500,597000
10107,1996-07-15,MSFT,110.62500,597000
10107,1996-07-16,MSFT,115.37500,597000
10107,1996-07-17,MSFT,117.12500,597000
10107,1996-07-18,MSFT,119.87500,597000
10107,1996-07-19,MSFT,120.98438,597000
10107,1996-07-22,MSFT,119.75000,597000
10107,1996-07-23,MSFT,112.12500,597000
10107,1996-07-24,MSFT,114.75000,597000
10107,1996-07-25,MSFT,118.50000,597000
10107,1996-07-26,MSFT,119.12500,597000
10107,1996-07-29,MSFT,116.87500,597000
10107,1996-07-30,MSFT,118.62500,597000
10107,1996-07-31,MSFT,117.87500,597000
10107,1996-08-01,MSFT,120.62500,597000
10107,1996-08-02,MSFT,123.37500,597000
10107,1996-08-05,MSFT,121.75000,597000
10107,1996-08-06,MSFT,124.00000,597000
10107,1996-08-07,MSFT,124.75000,597000
10107,1996-08-08,MSFT,125.25000,597000
10107,1996-08-09,MSFT,124.50000,597000
10107,1996-08-12,MSFT,125.25000,597000
10107,1996-08-13,MSFT,124.12500,597000
10107,1996-08-14,MSFT,124.87500,597000
10107,1996-08-15,MSFT,125.12500,597000
10107,1996-08-16,MSFT,124.25000,597000
10107,1996-08-19,MSFT,123.50000,597000
10107,1996-08-20,MSFT,123.37500,597000
10107,1996-08-21,MSFT,123.50000,597000
10107,1996-08-22,MSFT,125.00000,597000
10107,1996-08-23,MSFT,123.25000,597000
10107,1996-08-26,MSFT,122.87500,597000
10107,1996-08-27,MSFT,124.75000,597000
10107,1996-08-28,MSFT,125.62500,597000
10107,1996-08-29,MSFT,124.12500,597000
10107,1996-08-30,MSFT,122.50000,597000
10107,1996-09-03,MSFT,123.37500,597000
10107,1996-09-04,MSFT,123.37500,597000
10107,1996-09-05,MSFT,121.50000,597000
10107,1996-09-06,MSFT,122.50000,597000
10107,1996-09-09,MSFT,124.87500,597000
10107,1996-09-10,MSFT,124.37500,597000
10107,1996-09-11,MSFT,125.12500,597000
10107,1996-09-12,MSFT,128.62500,597000
10107,1996-09-13,MSFT,131.00000,597000
10107,1996-09-16,MSFT,131.50000,597000
10107,1996-09-17,MSFT,133.87500,597000
10107,1996-09-18,MSFT,136.50000,597000
10107,1996-09-19,MSFT,137.75000,597000
10107,1996-09-20,MSFT,138.12500,597000
10107,1996-09-23,MSFT,137.75000,597000
10107,1996-09-24,MSFT,136.87500,597000
10107,1996-09-25,MSFT,135.62500,597000
10107,1996-09-26,MSFT,132.00000,597000
10107,1996-09-27,MSFT,134.37500,597000
10107,1996-09-30,MSFT,131.87500,597000
10107,1996-10-01,MSFT,132.12500,597000
10107,1996-10-02,MSFT,134.75000,597000
10107,1996-10-03,MSFT,134.00000,597000
10107,1996-10-04,MSFT,136.37500,597000
10107,1996-10-07,MSFT,137.50000,597000
10107,1996-10-08,MSFT,135.37500,597000
10107,1996-10-09,MSFT,134.50000,597000
10107,1996-10-10,MSFT,133.75000,597000
10107,1996-10-11,MSFT,137.12500,597000
10107,1996-10-14,MSFT,136.62500,597000
10107,1996-10-15,MSFT,138.87500,597000
10107,1996-10-16,MSFT,138.00000,597000
10107,1996-10-17,MSFT,135.50000,597000
10107,1996-10-18,MSFT,134.75000,597000
10107,1996-10-21,MSFT,134.00000,597000
10107,1996-10-22,MSFT,132.50000,597000
10107,1996-10-23,MSFT,134.50000,597000
10107,1996-10-24,MSFT,136.62500,597000
10107,1996-10-25,MSFT,136.43750,597000
10107,1996-10-28,MSFT,136.62500,597000
10107,1996-10-29,MSFT,135.37500,597000
10107,1996-10-30,MSFT,136.25000,597000
10107,1996-10-31,MSFT,137.25000,597000
10107,1996-11-01,MSFT,137.37500,597000
10107,1996-11-04,MSFT,138.00000,597000
10107,1996-11-05,MSFT,141.50000,597000
10107,1996-11-06,MSFT,144.50000,597000
10107,1996-11-07,MSFT,143.50000,597000
10107,1996-11-08,MSFT,143.50000,597000
10107,1996-11-11,MSFT,143.62500,597000
10107,1996-11-12,MSFT,141.75000,597000
10107,1996-11-13,MSFT,145.00000,597000
10107,1996-11-14,MSFT,149.62500,597000
10107,1996-11-15,MSFT,149.00000,597000
10107,1996-11-18,MSFT,150.37500,597000
10107,1996-11-19,MSFT,155.87500,597000
10107,1996-11-20,MSFT,153.25000,597000
10107,1996-11-21,MSFT,150.37500,597000
10107,1996-11-22,MSFT,150.50000,597000
10107,1996-11-25,MSFT,153.50000,597000
10107,1996-11-26,MSFT,153.75000,597000
10107,1996-11-27,MSFT,155.50000,597000
10107,1996-11-29,MSFT,156.87500,597000
10107,1996-12-02,MSFT,157.75000,597000
10107,1996-12-03,MSFT,154.68750,597000
10107,1996-12-04,MSFT,153.25000,597000
10107,1996-12-05,MSFT,153.00000,597000
10107,1996-12-06,MSFT,152.87500,597000
10107,1996-12-09,MSFT,81.75000,1194000
10107,1996-12-10,MSFT,81.87500,1194000
10107,1996-12-11,MSFT,83.37500,1194000
10107,1996-12-12,MSFT,81.00000,1194000
10107,1996-12-13,MSFT,80.00000,1194000
10107,1996-12-16,MSFT,76.75000,1194000
10107,1996-12-17,MSFT,79.87500,1194000
10107,1996-12-18,MSFT,82.62500,1194000
10107,1996-12-19,MSFT,84.87500,1194000
10107,1996-12-20,MSFT,83.62500,1194000
10107,1996-12-23,MSFT,83.75000,1194000
10107,1996-12-24,MSFT,84.87500,1194000
10107,1996-12-26,MSFT,85.50000,1194000
10107,1996-12-27,MSFT,84.25000,1194000
10107,1996-12-30,MSFT,83.50000,1194000
10107,1996-12-31,MSFT,82.62500,1198000
10107,1997-01-02,MSFT,81.62500,1198000
10107,1997-01-03,MSFT,84.62500,1198000
10107,1997-01-06,MSFT,84.37500,1198000
10107,1997-01-07,MSFT,85.00000,1198000
10107,1997-01-08,MSFT,83.37500,1198000
10107,1997-01-09,MSFT,82.37500,1198000
10107,1997-01-10,MSFT,84.25000,1198000
10107,1997-01-13,MSFT,83.75000,1198000
10107,1997-01-14,MSFT,85.37500,1198000
10107,1997-01-15,MSFT,84.62500,1198000
10107,1997-01-16,MSFT,86.00000,1198000
10107,1997-01-17,MSFT,87.12500,1198000
10107,1997-01-20,MSFT,90.75000,1198000
10107,1997-01-21,MSFT,95.00000,1198000
10107,1997-01-22,MSFT,97.37500,1198000
10107,1997-01-23,MSFT,94.75000,1198000
10107,1997-01-24,MSFT,95.93750,1198000
10107,1997-01-27,MSFT,96.12500,1198000
10107,1997-01-28,MSFT,95.62500,1198000
10107,1997-01-29,MSFT,97.25000,1198000
10107,1997-01-30,MSFT,101.12500,1198000
10107,1997-01-31,MSFT,102.00000,1198000
10107,1997-02-03,MSFT,102.37500,1198000
10107,1997-02-04,MSFT,103.12500,1198000
10107,1997-02-05,MSFT,98.37500,1198000
10107,1997-02-06,MSFT,97.12500,1198000
10107,1997-02-07,MSFT,100.37500,1198000
10107,1997-02-10,MSFT,97.75000,1198000
10107,1997-02-11,MSFT,98.50000,1198000
10107,1997-02-12,MSFT,99.87500,1198000
10107,1997-02-13,MSFT,100.00000,1198000
10107,1997-02-14,MSFT,97.87500,1198000
10107,1997-02-18,MSFT,97.37500,1198000
10107,1997-02-19,MSFT,97.50000,1198000
10107,1997-02-20,MSFT,95.25000,1198000
10107,1997-02-21,MSFT,95.00000,1198000
10107,1997-02-24,MSFT,100.12500,1198000
10107,1997-02-25,MSFT,99.50000,1198000
10107,1997-02-26,MSFT,100.25000,1198000
10107,1997-02-27,MSFT,96.12500,1198000
10107,1997-02-28,MSFT,97.50000,1198000
10107,1997-03-03,MSFT,99.50000,1198000
10107,1997-03-04,MSFT,99.12500,1198000
10107,1997-03-05,MSFT,100.87500,1198000
10107,1997-03-06,MSFT,97.75000,1198000
10107,1997-03-07,MSFT,96.75000,1198000
10107,1997-03-10,MSFT,100.00000,1198000
10107,1997-03-11,MSFT,98.37500,1198000
10107,1997-03-12,MSFT,98.75000,1198000
10107,1997-03-13,MSFT,99.62500,1198000
10107,1997-03-14,MSFT,99.00000,1198000
10107,1997-03-17,MSFT,100.50000,1198000
10107,1997-03-18,MSFT,99.62500,1198000
10107,1997-03-19,MSFT,96.75000,1198000
10107,1997-03-20,MSFT,96.00000,1198000
10107,1997-03-21,MSFT,94.00000,1198000
10107,1997-03-24,MSFT,90.12500,1198000
10107,1997-03-25,MSFT,90.31250,1198000
10107,1997-03-26,MSFT,94.25000,1198000
10107,1997-03-27,MSFT,93.75000,1198000
10107,1997-03-31,MSFT,91.68750,1191000
10107,1997-04-01,MSFT,93.25000,1191000
10107,1997-04-02,MSFT,92.00000,1191000
10107,1997-04-03,MSFT,95.12500,1191000
10107,1997-04-04,MSFT,94.18750,1191000
10107,1997-04-07,MSFT,95.87500,1191000
10107,1997-04-08,MSFT,98.25000,1191000
10107,1997-04-09,MSFT,98.00000,1191000
10107,1997-04-10,MSFT,96.75000,1191000
10107,1997-04-11,MSFT,95.00000,1191000
10107,1997-04-14,MSFT,97.37500,1191000
10107,1997-04-15,MSFT,97.12500,1191000
10107,1997-04-16,MSFT,98.25000,1191000
10107,1997-04-17,MSFT,98.12500,1191000
10107,1997-04-18,MSFT,107.62500,1191000
10107,1997-04-21,MSFT,107.62500,1191000
10107,1997-04-22,MSFT,110.62500,1191000
10107,1997-04-23,MSFT,115.12500,1191000
10107,1997-04-24,MSFT,114.12500,1191000
10107,1997-04-25,MSFT,113.62500,1191000
10107,1997-04-28,MSFT,114.87500,1191000
10107,1997-04-29,MSFT,119.00000,1191000
10107,1997-04-30,MSFT,121.50000,1191000
10107,1997-05-01,MSFT,121.00000,1191000
10107,1997-05-02,MSFT,120.75000,1191000
10107,1997-05-05,MSFT,120.00000,1191000
10107,1997-05-06,MSFT,117.31250,1191000
10107,1997-05-07,MSFT,115.50000,1191000
10107,1997-05-08,MSFT,116.37500,1191000
10107,1997-05-09,MSFT,116.75000,1191000
10107,1997-05-12,MSFT,118.12500,1191000
10107,1997-05-13,MSFT,117.75000,1191000
10107,1997-05-14,MSFT,115.87500,1191000
10107,1997-05-15,MSFT,117.12500,1191000
10107,1997-05-16,MSFT,115.43750,1191000
10107,1997-05-19,MSFT,115.12500,1191000
10107,1997-05-20,MSFT,119.12500,1191000
10107,1997-05-21,MSFT,120.37500,1191000
10107,1997-05-22,MSFT,120.62500,1191000
10107,1997-05-23,MSFT,122.87500,1191000
10107,1997-05-27,MSFT,126.62500,1191000
10107,1997-05-28,MSFT,125.87500,1191000
10107,1997-05-29,MSFT,125.87500,1191000
10107,1997-05-30,MSFT,124.00000,1191000
10107,1997-06-02,MSFT,124.37500,1191000
10107,1997-06-03,MSFT,120.75000,1191000
10107,1997-06-04,MSFT,119.18750,1191000
10107,1997-06-05,MSFT,120.56250,1191000
10107,1997-06-06,MSFT,124.06250,1191000
10107,1997-06-09,MSFT,125.12500,1191000
10107,1997-06-10,MSFT,124.81250,1191000
10107,1997-06-11,MSFT,127.00000,1191000
10107,1997-06-12,MSFT,127.00000,1191000
10107,1997-06-13,MSFT,129.62500,1191000
10107,1997-06-16,MSFT,131.37500,1191000
10107,1997-06-17,MSFT,134.18750,1191000
10107,1997-06-18,MSFT,130.18750,1191000
10107,1997-06-19,MSFT,129.31250,1191000
10107,1997-06-20,MSFT,129.87500,1191000
10107,1997-06-23,MSFT,128.06250,1191000
10107,1997-06-24,MSFT,132.06250,1191000
10107,1997-06-25,MSFT,130.43750,1191000
10107,1997-06-26,MSFT,128.25000,1191000
10107,1997-06-27,MSFT,127.50000,1191000
10107,1997-06-30,MSFT,126.37500,1204000
10107,1997-07-01,MSFT,124.93750,1204000
10107,1997-07-02,MSFT,128.37500,1204000
10107,1997-07-03,MSFT,129.56250,1204000
10107,1997-07-07,MSFT,129.50000,1204000
10107,1997-07-08,MSFT,131.25000,1204000
10107,1997-07-09,MSFT,130.75000,1204000
10107,1997-07-10,MSFT,129.87500,1204000
10107,1997-07-11,MSFT,129.75000,1204000
10107,1997-07-14,MSFT,135.93750,1204000
10107,1997-07-15,MSFT,138.46875,1204000
10107,1997-07-16,MSFT,148.43750,1204000
10107,1997-07-17,MSFT,149.50000,1204000
10107,1997-07-18,MSFT,140.50000,1204000
10107,1997-07-21,MSFT,135.93750,1204000
10107,1997-07-22,MSFT,144.12500,1204000
10107,1997-07-23,MSFT,141.43750,1204000
10107,1997-07-24,MSFT,138.00000,1204000
10107,1997-07-25,MSFT,138.50000,1204000
10107,1997-07-28,MSFT,137.00000,1204000
10107,1997-07-29,MSFT,139.93750,1204000
10107,1997-07-30,MSFT,141.12500,1204000
10107,1997-07-31,MSFT,141.50000,1204000
10107,1997-08-01,MSFT,140.62500,1204000
10107,1997-08-04,MSFT,141.56250,1204000
10107,1997-08-05,MSFT,143.31250,1204000
10107,1997-08-06,MSFT,143.43750,1204000
10107,1997-08-07,MSFT,143.93750,1204000
10107,1997-08-08,MSFT,140.00000,1204000
10107,1997-08-11,MSFT,138.25000,1204000
10107,1997-08-12,MSFT,136.00000,1204000
10107,1997-08-13,MSFT,136.06250,1204000
10107,1997-08-14,MSFT,136.25000,1204000
10107,1997-08-15,MSFT,132.87500,1204000
10107,1997-08-18,MSFT,133.87500,1204000
10107,1997-08-19,MSFT,138.81250,1204000
10107,1997-08-20,MSFT,140.56250,1204000
10107,1997-08-21,MSFT,137.87500,1204000
10107,1997-08-22,MSFT,137.25000,1204000
10107,1997-08-25,MSFT,136.50000,1204000
10107,1997-08-26,MSFT,135.00000,1204000
10107,1997-08-27,MSFT,134.56250,1204000
10107,1997-08-28,MSFT,132.06250,1204000
10107,1997-08-29,MSFT,132.18750,1204000
10107,1997-09-02,MSFT,137.18750,1204000
10107,1997-09-03,MSFT,136.56250,1204000
10107,1997-09-04,MSFT,138.18750,1204000
10107,1997-09-05,MSFT,137.31250,1204000
10107,1997-09-08,MSFT,139.31250,1204000
10107,1997-09-09,MSFT,139.50000,1204000
10107,1997-09-10,MSFT,135.12500,1204000
10107,1997-09-11,MSFT,136.81250,1204000
10107,1997-09-12,MSFT,137.93750,1204000
10107,1997-09-15,MSFT,130.68750,1204000
10107,1997-09-16,MSFT,136.37500,1204000
10107,1997-09-17,MSFT,133.18750,1204000
10107,1997-09-18,MSFT,132.25000,1204000
10107,1997-09-19,MSFT,135.18750,1204000
10107,1997-09-22,MSFT,133.31250,1204000
10107,1997-09-23,MSFT,135.50000,1204000
10107,1997-09-24,MSFT,132.43750,1204000
10107,1997-09-25,MSFT,132.75000,1204000
10107,1997-09-26,MSFT,133.37500,1204000
10107,1997-09-29,MSFT,134.50000,1204000
10107,1997-09-30,MSFT,132.31250,1207000
10107,1997-10-01,MSFT,133.87500,1207000
10107,1997-10-02,MSFT,133.18750,1207000
10107,1997-10-03,MSFT,134.93750,1207000
10107,1997-10-06,MSFT,135.12500,1207000
10107,1997-10-07,MSFT,136.50000,1207000
10107,1997-10-08,MSFT,139.00000,1207000
10107,1997-10-09,MSFT,138.93750,1207000
10107,1997-10-10,MSFT,136.50000,1207000
10107,1997-10-13,MSFT,136.75000,1207000
10107,1997-10-14,MSFT,136.68750,1207000
10107,1997-10-15,MSFT,135.75000,1207000
10107,1997-10-16,MSFT,133.90625,1207000
10107,1997-10-17,MSFT,132.25000,1207000
10107,1997-10-20,MSFT,132.50000,1207000
10107,1997-10-21,MSFT,138.50000,1207000
10107,1997-10-22,MSFT,135.68750,1207000
10107,1997-10-23,MSFT,135.62500,1207000
10107,1997-10-24,MSFT,135.37500,1207000
10107,1997-10-27,MSFT,128.87500,1207000
10107,1997-10-28,MSFT,133.37500,1207000
10107,1997-10-29,MSFT,130.87500,1207000
10107,1997-10-30,MSFT,128.62500,1207000
10107,1997-10-31,MSFT,130.00000,1207000
10107,1997-11-03,MSFT,134.12500,1207000
10107,1997-11-04,MSFT,134.25000,1207000
10107,1997-11-05,MSFT,133.56250,1207000
10107,1997-11-06,MSFT,132.06250,1207000
10107,1997-11-07,MSFT,131.56250,1207000
10107,1997-11-10,MSFT,130.18750,1207000
10107,1997-11-11,MSFT,130.62500,1207000
10107,1997-11-12,MSFT,129.18750,1207000
10107,1997-11-13,MSFT,131.56250,1207000
10107,1997-11-14,MSFT,133.31250,1207000
10107,1997-11-17,MSFT,134.87500,1207000
10107,1997-11-18,MSFT,134.00000,1207000
10107,1997-11-19,MSFT,135.06250,1207000
10107,1997-11-20,MSFT,136.87500,1207000
10107,1997-11-21,MSFT,137.87500,1207000
10107,1997-11-24,MSFT,135.50000,1207000
10107,1997-11-25,MSFT,139.00000,1207000
10107,1997-11-26,MSFT,141.56250,1207000
10107,1997-11-28,MSFT,141.50000,1207000
10107,1997-12-01,MSFT,143.81250,1207000
10107,1997-12-02,MSFT,142.25000,1207000
10107,1997-12-03,MSFT,144.68750,1207000
10107,1997-12-04,MSFT,142.56250,1207000
10107,1997-12-05,MSFT,143.12500,1207000
10107,1997-12-08,MSFT,146.12500,1207000
10107,1997-12-09,MSFT,144.31250,1207000
10107,1997-12-10,MSFT,142.25000,1207000
10107,1997-12-11,MSFT,139.06250,1207000
10107,1997-12-12,MSFT,136.75000,1207000
10107,1997-12-15,MSFT,136.12500,1207000
10107,1997-12-16,MSFT,139.06250,1207000
10107,1997-12-17,MSFT,135.62500,1207000
10107,1997-12-18,MSFT,130.87500,1207000
10107,1997-12-19,MSFT,128.68750,1207000
10107,1997-12-22,MSFT,127.00000,1207000
10107,1997-12-23,MSFT,123.31250,1207000
10107,1997-12-24,MSFT,118.93750,1207000
10107,1997-12-26,MSFT,120.75000,1207000
10107,1997-12-29,MSFT,126.31250,1207000
10107,1997-12-30,MSFT,130.25000,1207000
10107,1997-12-31,MSFT,129.25000,1207000
10107,1998-01-02,MSFT,131.12500,1207000
10107,1998-01-05,MSFT,130.37500,1207000
10107,1998-01-06,MSFT,131.12500,1207000
10107,1998-01-07,MSFT,129.56250,1207000
10107,1998-01-08,MSFT,130.50000,1207000
10107,1998-01-09,MSFT,127.00000,1207000
10107,1998-01-12,MSFT,129.50000,1207000
10107,1998-01-13,MSFT,132.12500,1207000
10107,1998-01-14,MSFT,131.12500,1207000
10107,1998-01-15,MSFT,132.31250,1207000
10107,1998-01-16,MSFT,135.25000,1207000
10107,1998-01-20,MSFT,137.81250,1207000
10107,1998-01-21,MSFT,137.00000,1207000
10107,1998-01-22,MSFT,138.62500,1207000
10107,1998-01-23,MSFT,138.25000,1207000
10107,1998-01-26,MSFT,141.75000,1207000
10107,1998-01-27,MSFT,145.18750,1207000
10107,1998-01-28,MSFT,149.00000,1207000
10107,1998-01-29,MSFT,148.25000,1207000
10107,1998-01-30,MSFT,149.18750,1207000
10107,1998-02-02,MSFT,154.87500,1207000
10107,1998-02-03,MSFT,155.87500,1207000
10107,1998-02-04,MSFT,156.81250,1207000
10107,1998-02-05,MSFT,155.43750,1207000
10107,1998-02-06,MSFT,158.12500,1207000
10107,1998-02-09,MSFT,157.18750,1207000
10107,1998-02-10,MSFT,159.25000,1207000
10107,1998-02-11,MSFT,158.93750,1207000
10107,1998-02-12,MSFT,158.75000,1207000
10107,1998-02-13,MSFT,157.50000,1207000
10107,1998-02-17,MSFT,154.37500,1207000
10107,1998-02-18,MSFT,154.62500,1207000
10107,1998-02-19,MSFT,154.87500,1207000
10107,1998-02-20,MSFT,155.12500,1207000
10107,1998-02-23,MSFT,81.62500,2414000
10107,1998-02-24,MSFT,82.12500,2414000
10107,1998-02-25,MSFT,84.93750,2414000
10107,1998-02-26,MSFT,85.50000,2414000
10107,1998-02-27,MSFT,84.75000,2414000
10107,1998-03-02,MSFT,83.31250,2414000
10107,1998-03-03,MSFT,84.50000,2414000
10107,1998-03-04,MSFT,82.31250,2414000
10107,1998-03-05,MSFT,80.06250,2414000
10107,1998-03-06,MSFT,82.75000,2414000
10107,1998-03-09,MSFT,79.59375,2414000
10107,1998-03-10,MSFT,81.50000,2414000
10107,1998-03-11,MSFT,80.68750,2414000
10107,1998-03-12,MSFT,81.87500,2414000
10107,1998-03-13,MSFT,82.37500,2414000
10107,1998-03-16,MSFT,82.00000,2414000
10107,1998-03-17,MSFT,80.37500,2414000
10107,1998-03-18,MSFT,81.75000,2414000
10107,1998-03-19,MSFT,82.00000,2414000
10107,1998-03-20,MSFT,81.87500,2414000
10107,1998-03-23,MSFT,83.87500,2414000
10107,1998-03-24,MSFT,84.93750,2414000
10107,1998-03-25,MSFT,88.81250,2414000
10107,1998-03-26,MSFT,88.25000,2414000
10107,1998-03-27,MSFT,87.81250,2414000
10107,1998-03-30,MSFT,87.93750,2414000
10107,1998-03-31,MSFT,89.50000,2464072
10107,1998-04-01,MSFT,90.37500,2464072
10107,1998-04-02,MSFT,91.31250,2464072
10107,1998-04-03,MSFT,93.00000,2464072
10107,1998-04-06,MSFT,89.93750,2464072
10107,1998-04-07,MSFT,87.25000,2464072
10107,1998-04-08,MSFT,88.93750,2464072
10107,1998-04-09,MSFT,89.00000,2464072
10107,1998-04-13,MSFT,88.62500,2464072
10107,1998-04-14,MSFT,88.43750,2464072
10107,1998-04-15,MSFT,91.37500,2464072
10107,1998-04-16,MSFT,91.68750,2464072
10107,1998-04-17,MSFT,92.12500,2464072
10107,1998-04-20,MSFT,94.62500,2464072
10107,1998-04-21,MSFT,94.87500,2464072
10107,1998-04-22,MSFT,98.87500,2464072
10107,1998-04-23,MSFT,94.50000,2464072
10107,1998-04-24,MSFT,92.12500,2464072
10107,1998-04-27,MSFT,90.31250,2464072
10107,1998-04-28,MSFT,89.87500,2464072
10107,1998-04-29,MSFT,90.50000,2464072
10107,1998-04-30,MSFT,90.12500,2464072
10107,1998-05-01,MSFT,89.62500,2464072
10107,1998-05-04,MSFT,88.06250,2464072
