PERMNO,date,TICKER,PRC,SHROUT
11850,2002-08-26,XOM,36.67000,6782021
11850,2002-08-27,XOM,36.90000,6782021
11850,2002-08-28,XOM,35.62000,6782021
11850,2002-08-29,XOM,35.39000,6782021
11850,2002-08-30,XOM,35.45000,6757441
11850,2002-09-03,XOM,33.62000,6757441
11850,2002-09-04,XOM,33.82000,6757441
11850,2002-09-05,XOM,33.77000,6757441
11850,2002-09-06,XOM,34.31000,6757441
11850,2002-09-09,XOM,34.00000,6757441
11850,2002-09-10,XOM,34.79000,6757441
11850,2002-09-11,XOM,34.60000,6757441
11850,2002-09-12,XOM,33.59000,6757441
11850,2002-09-13,XOM,34.08000,6757441
11850,2002-09-16,XOM,34.40000,6757441
11850,2002-09-17,XOM,33.07000,6757441
11850,2002-09-18,XOM,33.20000,6757441
11850,2002-09-19,XOM,32.36000,6757441
11850,2002-09-20,XOM,32.87000,6757441
11850,2002-09-23,XOM,32.72000,6757441
11850,2002-09-24,XOM,31.95000,6757441
11850,2002-09-25,XOM,32.61000,6757441
11850,2002-09-26,XOM,34.15000,6757441
11850,2002-09-27,XOM,32.82000,6757441
11850,2002-09-30,XOM,31.90000,6757441
11850,2002-10-01,XOM,33.92000,6757441
11850,2002-10-02,XOM,32.65000,6757441
11850,2002-10-03,XOM,33.18000,6757441
11850,2002-10-04,XOM,33.06000,6757441
11850,2002-10-07,XOM,33.19000,6757441
11850,2002-10-08,XOM,32.70000,6757441
11850,2002-10-09,XOM,32.83000,6757441
11850,2002-10-10,XOM,33.79000,6757441
11850,2002-10-11,XOM,34.54000,6757441
11850,2002-10-14,XOM,34.93000,6757441
11850,2002-10-15,XOM,36.30000,6757441
11850,2002-10-16,XOM,35.53000,6757441
11850,2002-10-17,XOM,36.30000,6757441
11850,2002-10-18,XOM,36.00000,6757441
11850,2002-10-21,XOM,36.00000,6757441
11850,2002-10-22,XOM,35.18000,6757441
11850,2002-10-23,XOM,35.13000,6757441
11850,2002-10-24,XOM,34.67000,6757441
11850,2002-10-25,XOM,35.11000,6757441
11850,2002-10-28,XOM,34.64000,6757441
11850,2002-10-29,XOM,33.23000,6757441
11850,2002-10-30,XOM,34.08000,6757441
11850,2002-10-31,XOM,33.66000,6757441
11850,2002-11-01,XOM,34.66000,6757441
11850,2002-11-04,XOM,34.26000,6757441
11850,2002-11-05,XOM,35.58000,6757441
11850,2002-11-06,XOM,35.11000,6757441
11850,2002-11-07,XOM,34.48000,6757441
11850,2002-11-08,XOM,34.61000,6757441
11850,2002-11-11,XOM,33.87000,6757441
11850,2002-11-12,XOM,34.04000,6757441
11850,2002-11-13,XOM,33.40000,6757441
11850,2002-11-14,XOM,34.50000,6757441
11850,2002-11-15,XOM,34.85000,6757441
11850,2002-11-18,XOM,34.97000,6757441
11850,2002-11-19,XOM,35.20000,6757441
11850,2002-11-20,XOM,35.24000,6757441
11850,2002-11-21,XOM,34.86000,6757441
11850,2002-11-22,XOM,34.22000,6757441
11850,2002-11-25,XOM,34.60000,6757441
11850,2002-11-26,XOM,33.96000,6757441
11850,2002-11-27,XOM,34.96000,6757441
11850,2002-11-29,XOM,34.80000,6728898
11850,2002-12-02,XOM,34.58000,6728898
11850,2002-12-03,XOM,34.90000,6728898
11850,2002-12-04,XOM,34.77000,6728898
11850,2002-12-05,XOM,34.77000,6728898
11850,2002-12-06,XOM,35.15000,6728898
11850,2002-12-09,XOM,34.51000,6728898
11850,2002-12-10,XOM,35.04000,6728898
11850,2002-12-11,XOM,35.02000,6728898
11850,2002-12-12,XOM,34.88000,6728898
11850,2002-12-13,XOM,35.04000,6728898
11850,2002-12-16,XOM,35.86000,6728898
11850,2002-12-17,XOM,35.52000,6728898
11850,2002-12-18,XOM,35.54000,6728898
11850,2002-12-19,XOM,35.15000,6728898
11850,2002-12-20,XOM,35.70000,6728898
11850,2002-12-23,XOM,35.75000,6728898
11850,2002-12-24,XOM,35.42000,6728898
11850,2002-12-26,XOM,35.32000,6728898
11850,2002-12-27,XOM,34.64000,6728898
11850,2002-12-30,XOM,34.75000,6728898
11850,2002-12-31,XOM,34.94000,6728898
11850,2003-01-02,XOM,35.47000,6728898
11850,2003-01-03,XOM,35.50000,6728898
11850,2003-01-06,XOM,36.38000,6728898
11850,2003-01-07,XOM,35.15000,6728898
11850,2003-01-08,XOM,35.00000,6728898
11850,2003-01-09,XOM,35.74000,6728898
11850,2003-01-10,XOM,35.24000,6728898
11850,2003-01-13,XOM,35.10000,6728898
11850,2003-01-14,XOM,35.42000,6728898
11850,2003-01-15,XOM,34.93000,6728898
11850,2003-01-16,XOM,35.09000,6728898
11850,2003-01-17,XOM,34.72000,6728898
11850,2003-01-21,XOM,33.92000,6728898
11850,2003-01-22,XOM,33.49000,6728898
11850,2003-01-23,XOM,33.41000,6728898
11850,2003-01-24,XOM,32.69000,6728898
11850,2003-01-27,XOM,31.82000,6728898
11850,2003-01-28,XOM,32.66000,6728898
11850,2003-01-29,XOM,33.85000,6728898
11850,2003-01-30,XOM,33.23000,6728898
11850,2003-01-31,XOM,34.15000,6700000
11850,2003-02-03,XOM,34.63000,6700000
11850,2003-02-04,XOM,34.63000,6700000
11850,2003-02-05,XOM,34.13000,6700000
11850,2003-02-06,XOM,33.61000,6700000
11850,2003-02-07,XOM,33.35000,6700000
11850,2003-02-10,XOM,33.61000,6700000
11850,2003-02-11,XOM,33.37000,6700000
11850,2003-02-12,XOM,32.70000,6700000
11850,2003-02-13,XOM,33.13000,6700000
11850,2003-02-14,XOM,33.44000,6700000
11850,2003-02-18,XOM,33.75000,6700000
11850,2003-02-19,XOM,33.78000,6700000
11850,2003-02-20,XOM,33.63000,6700000
11850,2003-02-21,XOM,34.18000,6700000
11850,2003-02-24,XOM,34.00000,6700000
11850,2003-02-25,XOM,34.14000,6700000
11850,2003-02-26,XOM,33.84000,6700000
11850,2003-02-27,XOM,33.98000,6700000
11850,2003-02-28,XOM,34.02000,6700000
11850,2003-03-03,XOM,34.46000,6700000
11850,2003-03-04,XOM,34.23000,6700000
11850,2003-03-05,XOM,34.92000,6700000
11850,2003-03-06,XOM,34.56000,6700000
11850,2003-03-07,XOM,34.79000,6700000
11850,2003-03-10,XOM,34.35000,6700000
11850,2003-03-11,XOM,34.57000,6700000
11850,2003-03-12,XOM,34.06000,6700000
11850,2003-03-13,XOM,34.49000,6700000
11850,2003-03-14,XOM,34.39000,6700000
11850,2003-03-17,XOM,35.05000,6700000
11850,2003-03-18,XOM,35.25000,6700000
11850,2003-03-19,XOM,35.59000,6700000
11850,2003-03-20,XOM,35.59000,6700000
11850,2003-03-21,XOM,36.00000,6700000
11850,2003-03-24,XOM,35.31000,6700000
11850,2003-03-25,XOM,35.67000,6700000
11850,2003-03-26,XOM,35.86000,6700000
11850,2003-03-27,XOM,35.92000,6700000
11850,2003-03-28,XOM,36.03000,6700000
11850,2003-03-31,XOM,34.95000,6689882
11850,2003-04-01,XOM,35.65000,6689882
11850,2003-04-02,XOM,35.70000,6689882
11850,2003-04-03,XOM,35.05000,6689882
11850,2003-04-04,XOM,35.52000,6689882
11850,2003-04-07,XOM,35.05000,6689882
11850,2003-04-08,XOM,34.58000,6689882
11850,2003-04-09,XOM,34.47000,6689882
11850,2003-04-10,XOM,34.68000,6689882
11850,2003-04-11,XOM,34.33000,6689882
11850,2003-04-14,XOM,34.87000,6689882
11850,2003-04-15,XOM,35.05000,6689882
11850,2003-04-16,XOM,34.69000,6689882
11850,2003-04-17,XOM,35.03000,6689882
11850,2003-04-21,XOM,34.87000,6689882
11850,2003-04-22,XOM,35.42000,6689882
11850,2003-04-23,XOM,35.34000,6689882
11850,2003-04-24,XOM,35.13000,6689882
11850,2003-04-25,XOM,34.79000,6689882
11850,2003-04-28,XOM,35.41000,6689882
11850,2003-04-29,XOM,34.83000,6689882
11850,2003-04-30,XOM,35.20000,6691464
11850,2003-05-01,XOM,35.48000,6691464
11850,2003-05-02,XOM,36.04000,6691464
11850,2003-05-05,XOM,35.45000,6691464
11850,2003-05-06,XOM,35.20000,6691464
11850,2003-05-07,XOM,35.41000,6691464
11850,2003-05-08,XOM,35.34000,6691464
11850,2003-05-09,XOM,35.47000,6691464
11850,2003-05-12,XOM,35.55000,6691464
11850,2003-05-13,XOM,35.53000,6691464
11850,2003-05-14,XOM,35.21000,6691464
11850,2003-05-15,XOM,35.29000,6691464
11850,2003-05-16,XOM,35.45000,6691464
11850,2003-05-19,XOM,35.04000,6691464
11850,2003-05-20,XOM,35.32000,6691464
11850,2003-05-21,XOM,35.79000,6691464
11850,2003-05-22,XOM,35.95000,6691464
11850,2003-05-23,XOM,35.98000,6691464
11850,2003-05-27,XOM,36.71000,6691464
11850,2003-05-28,XOM,36.45000,6691464
11850,2003-05-29,XOM,35.97000,6691464
11850,2003-05-30,XOM,36.40000,6679391
11850,2003-06-02,XOM,36.58000,6679391
11850,2003-06-03,XOM,36.98000,6679391
11850,2003-06-04,XOM,37.40000,6679391
11850,2003-06-05,XOM,37.16000,6679391
11850,2003-06-06,XOM,37.34000,6679391
11850,2003-06-09,XOM,37.46000,6679391
11850,2003-06-10,XOM,37.54000,6679391
11850,2003-06-11,XOM,38.20000,6679391
11850,2003-06-12,XOM,38.20000,6679391
11850,2003-06-13,XOM,37.93000,6679391
11850,2003-06-16,XOM,38.31000,6679391
11850,2003-06-17,XOM,37.67000,6679391
11850,2003-06-18,XOM,37.34000,6679391
11850,2003-06-19,XOM,36.88000,6679391
11850,2003-06-20,XOM,36.89000,6679391
11850,2003-06-23,XOM,36.94000,6679391
11850,2003-06-24,XOM,36.90000,6679391
11850,2003-06-25,XOM,36.66000,6679391
11850,2003-06-26,XOM,36.70000,6679391
11850,2003-06-27,XOM,36.37000,6679391
11850,2003-06-30,XOM,35.91000,6679391
11850,2003-07-01,XOM,36.18000,6679391
11850,2003-07-02,XOM,36.28000,6679391
11850,2003-07-03,XOM,36.06000,6679391
11850,2003-07-07,XOM,36.05000,6679391
11850,2003-07-08,XOM,35.65000,6679391
11850,2003-07-09,XOM,35.86000,6679391
11850,2003-07-10,XOM,35.50000,6679391
11850,2003-07-11,XOM,35.60000,6679391
11850,2003-07-14,XOM,35.30000,6679391
11850,2003-07-15,XOM,35.19000,6679391
11850,2003-07-16,XOM,34.92000,6679391
11850,2003-07-17,XOM,35.20000,6679391
11850,2003-07-18,XOM,35.88000,6679391
11850,2003-07-21,XOM,35.38000,6679391
11850,2003-07-22,XOM,35.72000,6679391
11850,2003-07-23,XOM,35.67000,6679391
11850,2003-07-24,XOM,35.25000,6679391
11850,2003-07-25,XOM,35.76000,6679391
11850,2003-07-28,XOM,35.75000,6679391
11850,2003-07-29,XOM,35.43000,6679391
11850,2003-07-30,XOM,35.32000,6679391
11850,2003-07-31,XOM,35.58000,6679391
11850,2003-08-01,XOM,35.33000,6679391
11850,2003-08-04,XOM,35.61000,6679391
11850,2003-08-05,XOM,35.35000,6679391
11850,2003-08-06,XOM,35.75000,6679391
11850,2003-08-07,XOM,36.25000,6679391
11850,2003-08-08,XOM,36.52000,6679391
11850,2003-08-11,XOM,36.52000,6679391
11850,2003-08-12,XOM,36.71000,6679391
11850,2003-08-13,XOM,36.50000,6679391
11850,2003-08-14,XOM,36.94000,6679391
11850,2003-08-15,XOM,36.83000,6679391
11850,2003-08-18,XOM,36.92000,6679391
11850,2003-08-19,XOM,36.68000,6679391
11850,2003-08-20,XOM,36.80000,6679391
11850,2003-08-21,XOM,37.05000,6679391
11850,2003-08-22,XOM,36.53000,6679391
11850,2003-08-25,XOM,36.77000,6679391
11850,2003-08-26,XOM,36.83000,6679391
11850,2003-08-27,XOM,37.25000,6679391
11850,2003-08-28,XOM,37.55000,6679391
11850,2003-08-29,XOM,37.70000,6636855
11850,2003-09-02,XOM,37.97000,6636855
